decimalLongitude,decimalLatitude,institutionCode,catalogNumber,geodeticDatum,coordinateUncertaintyInMeters,minimumElevationInMeters,occid,recordID
-150.4559665,63.41449936,ALA,UAMb:Herb:38249,NAD83,30,919,1836962,urn:uuid:b40f02cb-9fe3-4004-96bb-221b2760f743
10.1907,63.4156,TRH,6140/1,WGS84,71,530,3844935,urn:uuid:e591d3be-03cc-4b36-a67f-c83af8343041
-150.333333,63.416667,ALA,UAMb:Herb:2138,unknown,,1067,1454061,urn:uuid:f29260bc-1273-4f5f-b110-530ef9271a2c
-150.75,63.416667,ALA,UAMb:Herb:2182,unknown,,579,1453767,urn:uuid:de0c16d0-6a2b-46f3-97f6-0a2d665071b2
-90.666667,63.416667,QFA,QFA0152316,unknown,,,2659360,urn:uuid:acbe66e2-f65b-4343-9ad1-85483109553a
-90.666667,63.416667,QFA,QFA0168648,unknown,,,2659358,urn:uuid:ba1637ad-88c9-4470-b41b-0e32ab656e12
-90.666667,63.416667,QFA,QFA0168649,unknown,,,2659357,urn:uuid:c224f68b-f0df-477a-bd90-c81307c73f35
-90.666667,63.416667,QFA,QFA0168652,unknown,,,2659361,urn:uuid:8e53638e-cff0-4002-8017-52d9293d57eb
-90.666667,63.416667,QFA,QFA0168655,unknown,,,2659363,urn:uuid:de887b13-29cc-44e8-9138-8ed2f8b1f20d
-90.666667,63.416667,QFA,QFA0168657,unknown,,,2659362,urn:uuid:b3cde830-8194-446f-97cc-613e346f44c1
-50.333333,63.416667,DUKE,216459,WGS84,,1676,1342368,urn:uuid:e6db03bf-fd4d-4d96-9219-d3761f6abefb
-150.333333,63.416667,WTU,WTU-L-007519,unknown,,1067,1255818,urn:uuid:0fcbcec5-6004-4a98-9985-2c6d3d3eab88
-150.333333,63.416667,WIS,WIS-L-0044788,unknown,,1067,1100665,urn:uuid:a5f00373-9816-4af3-87d3-bd111ccb2644
-150.333333,63.416667,COLO,COLO-L-0008117,unknown,,1067,1617502,urn:uuid:c81d847b-c8bd-458c-9106-05834498a3a1
-50.3333321,63.4166679,MSC,MSC0049602,unknown,,1067,244188,urn:uuid:cc85599b-8bb5-4a69-b850-669cdffe1c89
-50.3333321,63.4166679,MSC,MSC0049610,unknown,,1067,244197,urn:uuid:5504f753-8287-4c4c-a213-914df1236165
-136.683,63.4167,CMN,CANL 10003315,unknown,,1230,467655,urn:uuid:81d165e2-5f4c-4f0e-9dfc-629177e0cf7c
-20.292,63.421,DUKE,342759,unknown,,110,2932965,urn:uuid:3bcaf526-7ee9-48b4-8e07-23eeacae744b
-20.292,63.421,DUKE,342762,unknown,,30,2933187,urn:uuid:9ea47df6-311f-4203-a523-3bd24ee2b26d
-150.273998,63.4234701,ALA,UAMb:Herb:49391,NAD83,30,1113,2215901,urn:uuid:33b21ec2-fc78-485d-bc92-5ac93951a5af
13.09368,63.43119,GB,GB-0177565,unknown,4000,0,3901812,urn:uuid:e2b358fd-d01f-42b5-be4a-8a44a791cb4b
13.09368,63.43119,LD,1073666,unknown,,,3937301,urn:uuid:37c43d81-2c0c-4748-b0c1-05571f6e3e96
-151.4484758,63.43484223,ALA,UAMb:Herb:37373,NAD83,30,555,1836537,urn:uuid:0063ecf8-a81e-43b3-90c3-742d977db806
10.9047,63.4442,TRH,25812/1,WGS84,1118,,3834008,urn:uuid:50ed9506-e15b-481f-835f-84f1688e5446
-93.55,63.45,CMN,CANL 10003401,unknown,,,474957,urn:uuid:e90c02ea-01f0-4b89-896c-44d6c2eca2fe
-18.982938,63.46169,WIS,WIS-L-0044699,WGS84,1712,330,1100363,urn:uuid:ee007223-1aed-4499-b175-c825daf89f1d
-150.166667,63.491667,MONT,MONT-L-0001229,unknown,,,1320466,urn:uuid:3760065a-807c-47ab-8e52-b9d1002c5863
-149.8219909,63.49224381,ALA,UAMb:Herb:37780,NAD83,30,1194,1835906,urn:uuid:a4f12a51-3495-49ee-a680-e665c2d16101
11.4037,63.4938,TRH,33819/1,WGS84,10,190,5422480,urn:uuid:2d9c0e14-c521-4b7b-9261-358197cdcf02
-149.8213766,63.49667975,ALA,UAMb:Herb:37841,NAD83,30,1149,1835934,urn:uuid:8de4977f-efcc-4deb-830e-fae125ddf8a1
-149,63.5,ALA,UAMb:Herb:2099,unknown,,,1453760,urn:uuid:b33d1f56-37a1-4ccf-864e-111c434cc6a9
-150.8833,63.5,O,140956,WGS84,1310,2300,2159429,urn:uuid:e19bb94a-6532-4315-af63-e2ed76ba592e
-128.667,63.5,CMN,CANL 10003429,unknown,,1219,462563,urn:uuid:5ee4de39-ca4b-404f-ac7c-0da0570ade35
-128.666667,63.5,WIS,WIS-L-0044712,unknown,,1219,1100376,urn:uuid:e3b21aba-c73c-4105-b429-a279a9e4685d
-128.6666667,63.5,LD,1057724,unknown,,,3933603,urn:uuid:7f80a4ab-6f77-4886-8f4d-f91bab9a0d90
-149.0237899,63.56195411,ALA,UAMb:Herb:38612,NAD83,30,974,1836075,urn:uuid:be374b2d-648e-406d-8de0-b249bd65ffb0
11.0284,63.5624,O,82433,WGS84,292,500,2082530,urn:uuid:fb92a13e-df30-4531-ba06-96473e9c04a3
-149.0438987,63.56258421,ALA,UAMb:Herb:38628,NAD83,30,887,1837127,urn:uuid:7ef827b9-37ce-4e3c-bfbf-19addeebd162
-149.4060618,63.5741997,ALA,UAMb:Herb:38604,NAD83,30,1206,1836912,urn:uuid:ba9efc52-0e6d-4a98-ba82-4e5b65d4c78b
12.27488,63.57482,GB,GB-0177560,unknown,2000,0,3901807,urn:uuid:aedb6063-7b71-4f90-b215-a84eaad91ae2
-149.6381314,63.57664214,ALA,UAMb:Herb:37082,NAD83,30,1128,1835706,urn:uuid:8bc063fb-b470-46e9-b1f5-136b964922af
-149.8173235,63.58091366,ALA,UAMb:Herb:37580,NAD83,30,1222,1836662,urn:uuid:e22be7e8-10a3-4d33-ab0b-09f3127743c2
-84.25,63.5833,CMN,CANL 10002874,unknown,,,456216,urn:uuid:3bdb8ffc-e955-4f40-85b9-48322bd10944
-84.25,63.5833,CMN,CANL 10002876,unknown,,,456288,urn:uuid:42f086ea-96d7-4093-9b01-0099b12eb68a
-149.4147113,63.58342412,ALA,UAMb:Herb:38049,NAD83,30,1190,1836857,urn:uuid:096a833d-d17e-4776-a6e1-6b1266ede7db
-148.711667,63.588333,ALA,UAMb:Herb:2224,unknown,,1320,1453772,urn:uuid:90c76a37-3119-4690-accd-b1a8bae98388
-148.711667,63.588333,WIS,WIS-L-0044819,unknown,,1320,1100696,urn:uuid:3ab7b9d4-4135-4312-aa63-107434d7351e
-149.6462089,63.59038875,ALA,UAMb:Herb:37112,NAD83,30,1309,1836011,urn:uuid:7d4310da-1970-4c83-8b29-b4bd646dc9bc
-84.0833,63.6,CMN,CANL 10003391,unknown,,,456368,urn:uuid:e109f5a8-7da1-43bc-8fdc-57f205fc77f4
-150.6350418,63.60685548,ALA,UAMb:Herb:37049,NAD83,30,1152,1836295,urn:uuid:69f8fcb1-8f37-4c23-a8cf-8654a032a918
-151.0183282,63.61500455,ALA,UAMb:Herb:37873,NAD83,30,476,1836767,urn:uuid:3a0f0f8a-7d62-43cd-a6fb-2b203618c86e
9.8162,63.6292,TRH,25728/1,WGS84,636,25,3841371,urn:uuid:0f03685b-049b-4d20-ae9e-ffd7c70caf1f
-148.832373,63.642876,ILL,ILL00039025,WGS84,30253,,1509249,urn:uuid:14940a6b-c935-4fbc-8fd3-885ae517aecf
9.4342,63.6522,O,82378,ED50,707,20,2082475,urn:uuid:e656b977-8011-4aeb-a48a-8f6dfd95b07e
-149.221141,63.65355979,ALA,UAMb:Herb:37491,NAD83,30,1109,1836621,urn:uuid:a0b8e340-c575-4c70-8109-66bb60cd1b5d
-149.2111836,63.65428594,ALA,UAMb:Herb:37542,NAD83,30,1155,1835430,urn:uuid:dfd876f9-7478-417a-bab9-8ddcf110640e
9.8253,63.6641,O,82398,WGS84,1351,5,2082495,urn:uuid:c958854f-b532-49b0-bfc9-71a6d95768e8
-146.083333,63.666667,ALA,UAMb:Herb:2141,unknown,,914,2923300,urn:uuid:2e4967ce-8dc9-4e70-a89a-4c14aefd89b3
-146.083333,63.666667,WIS,WIS-L-0044784,unknown,,,1100661,urn:uuid:ae978433-f78f-4b68-838b-12ff8fdf8b35
-146.083333,63.666667,COLO,COLO-L-0008111,unknown,,,1617498,urn:uuid:69166f4c-6148-4923-80b1-4f3e185a197b
-142.2475,63.6764,NY,04288573,unknown,,1227,5397901,urn:uuid:ad6b654a-e950-4932-b60f-9c4be3b47cfb
-90.083333,63.683333,WIS,WIS-L-0044623,unknown,,,1100287,urn:uuid:2befcc74-be27-49a4-96eb-e9d6d24e1913
-90.083333,63.683333,WIS,WIS-L-0044633,unknown,,,1100297,urn:uuid:1f4611e5-3a4a-48f5-b6c3-d16f8073221a
-18.524,63.688,DUKE,342984,unknown,,120,2933310,urn:uuid:d07e14b7-8cd9-4f03-91b6-d9c7e80e6026
-142.254133,63.69815,WIS,WIS-L-0017827,unknown,,1097,1016329,urn:uuid:8b29d42d-3e7e-4a01-8b48-ab847ca0c463
-142.254,63.6983,CMN,CANL 120975,unknown,,1097,455837,urn:uuid:c23ecfc2-27c7-44ea-8415-d7cb847facb5
-142.254133,63.698317,ALA,UAMb:Herb:2053,unknown,,1097,1454030,urn:uuid:8bd0a874-06e4-4890-adf6-3ad9d3173e23
-142.254133,63.698317,ALA,UAMb:Herb:2054,unknown,,1097,1453778,urn:uuid:1d41c8ff-a407-4612-8cbf-b871d5ccfbd8
-142.25413,63.69832,WIS,WIS-L-0017615,unknown,,1097,1014211,urn:uuid:24af0255-7dde-4df1-8bbb-427488723e3f
-142.25413,63.69832,WIS,WIS-L-0017616,unknown,,183,1014212,urn:uuid:a9797d07-4ccd-43df-a1f9-b34270fb7ece
-142.25413,63.69832,WIS,WIS-L-0017618,unknown,,1097,1014214,urn:uuid:bdd4e1be-9699-427e-b5e0-a4c218d1c46c
-142.25413,63.69832,WIS,WIS-L-0017826,unknown,,1097,1016328,urn:uuid:032cde57-c62d-4d40-bc99-ee8488b20ed2
-18.295,63.708,DUKE,342987,unknown,,70,2933170,urn:uuid:c9aeaa4f-c72f-4b58-bc3d-3d55ee299a66
-149.25,63.716667,WIS,WIS-L-0044824,unknown,,,1100701,urn:uuid:b29aa81d-e5da-4ada-819e-e653397be499
-149.0165875,63.72327137,ALA,UAMb:Herb:38509,NAD83,30,761,1835664,urn:uuid:05da85c8-53e1-4092-9cb0-07cd51c3895b
-149.0165875,63.72327137,ALA,UAMb:Herb:38514,NAD83,30,761,1835659,urn:uuid:2b0db8b5-dc14-401b-a1bc-b7636903e55c
8.8073,63.7275,TRH,14995/1,WGS84,7,30,3846678,urn:uuid:a6cbb451-58a0-4c13-ac04-17daefecd4ac
-68.43,63.73,MIN,621406,unknown,,,303876,urn:uuid:0e588a5c-ce24-486b-9114-7efa31b7a469
-68.43,63.73,WIS,WIS-L-0044619,unknown,,,1100283,urn:uuid:f5c43ca5-21a4-434e-86d6-b28e7134cb3d
-148.9951373,63.73151506,ALA,UAMb:Herb:37817,NAD83,30,798,1836747,urn:uuid:f2d43a05-2527-434f-95ac-c958a0852ca1
-68.454,63.737,WIS,WIS-L-0044620,unknown,,,1100284,urn:uuid:14746d1a-133e-477c-8d12-dccf9400b26e
-148.9717977,63.74866125,ALA,UAMb:Herb:37704,NAD83,30,1072,1835639,urn:uuid:5525649b-a458-4d84-af4c-09b1f14db478
-68.5,63.75,WIS,WIS-L-0044644,unknown,,,1100308,urn:uuid:60e72dc2-0b96-44e4-9703-94f2dc96da47
-145.805662,63.751187,MICH,77111,WGS84,,,1049952,urn:uuid:a9ae1721-967f-4645-9ba8-a0ec06a38e91
9.7185,63.7535,O,82409,WGS84,1098,1,2082506,urn:uuid:6fdbf8e0-445b-47c4-ac07-ad2858171a2f
-149.5797331,63.76341607,ALA,UAMb:Herb:38234,NAD83,30,746,1836139,urn:uuid:d5760aff-c8ac-4d0a-8157-1de2c823d477
12.00654,63.77213,LD,1077681,unknown,,,3938194,urn:uuid:b05d2aa7-8704-4451-b89c-9921c3899174
-171.715,63.774,MAINE,MAINE-L-0000700,unknown,,,1781013,urn:uuid:3edafe42-373b-4ec9-af8b-10fa6f3471de
-171.715,63.774,MAINE,MAINE-L-0000704,unknown,,,1781017,urn:uuid:e6f3e934-64ec-4c97-b76e-de28eb2dd0e0
-150.6352128,63.78170953,ALA,UAMb:Herb:37609,NAD83,30,849,1836685,urn:uuid:19a3e8e6-f4ef-4e0a-acd7-18793ae078a8
-160.483333,63.783333,ALA,UAMb:Herb:1972,unknown,,450,1453948,urn:uuid:7eefcf06-2996-4e21-945b-2d4f00ab741b
-150.6031762,63.79440451,ALA,UAMb:Herb:37742,NAD83,30,714,1836716,urn:uuid:f7ba3107-8d7f-4013-8077-f212763a3eac
9.6805,63.8217,TRH,25726/1,ED50,707,10,3847883,urn:uuid:df1792b6-a912-4399-b7de-bfffa9822af4
-147.583333,63.833333,ALA,UAMb:Herb:2093,unknown,,2134,1453733,urn:uuid:c1c7900b-4f03-464e-b42b-ef85511d9b3e
-147.583333,63.833333,WIS,WIS-L-0044654,unknown,,2134,1100318,urn:uuid:2eee2f15-3fa8-42a3-a72d-eb2252f3fdd2
-147.583333,63.833333,WIS,WIS-L-0044664,unknown,,2286,1100328,urn:uuid:b6b6d979-f504-408c-b6b3-87ab4a8adb4a
-147.583333,63.833333,COLO,COLO-L-0008177,unknown,,2134,1617593,urn:uuid:1c452a1c-2984-4bac-9001-2bdaa1f8b995
23.057093,63.836842,LSU,LSU00189951,WGS84,1536,,3141933,urn:uuid:0653e3d1-62c9-493e-9d55-aa762b271580
23.13056,63.83861,GB,GB-0177590,unknown,21233,0,3901837,urn:uuid:52d2dd25-b4a3-4fff-a18b-ee5dc88fed83
17.481573,63.840266,UME,66430,unknown,,,4343569,urn:uuid:ec6c655e-f43d-46d8-bc17-0d44c1f7ac96
-145.749357,63.842448,MICH,77112,WGS84,,,1049953,urn:uuid:3ae19951-0078-4c7d-b360-683f7e715de6
15.56051921,63.85448942,GB,GB-0177563,unknown,5000,0,3901810,urn:uuid:2176315e-1138-433d-be33-cba2d1f2df81
-120.083333,63.866667,SBBG,SBBG000789L,unknown,,,4818103,urn:uuid:a41a432a-9555-4be5-b385-17eb2138588c
-120.083,63.8667,CMN,CANL 10002803,unknown,,,469522,urn:uuid:f7e1b08e-72e1-4331-88f5-55d3a9117be4
-17.793,63.872,DUKE,342983,unknown,,60,2933253,urn:uuid:bffec80d-7680-479a-a92f-859ba441b7b4
-99.0833,63.8833,CMN,CANL 10003387,unknown,,,463627,urn:uuid:e927edd4-a73a-41a9-8897-e798626e4f03
-99.0833,63.8833,CMN,CANL 10003406,unknown,,,463631,urn:uuid:837cf4b4-c725-4478-902a-93549dac6c86
-99.083333,63.883333,CANB,CBG 9105783.1,WGS84,1000,,4044573,urn:uuid:2ffad8cf-510e-4071-be0c-dd6f0796390f
-147.333333,63.883333,ALA,UAMb:Herb:2091,unknown,,975,1454057,urn:uuid:8d5b9e0b-5990-40b8-92f5-5adf94ee1820
-99.083333,63.883333,BRY,BRY-L-0002703,unknown,,,1078210,urn:uuid:f8559fba-5abb-47dc-adf0-64eac68d18cd
-99.083333,63.883333,WIS,WIS-L-0044479,unknown,,,1100510,urn:uuid:fb559e92-bde5-499a-abf3-0f336337ec24
-99.083333,63.883333,WIS,WIS-L-0044482,unknown,,,1100513,urn:uuid:47551368-1594-4d95-88d1-a5da7171f994
-135.283333,63.916667,WIS,WIS-L-0044768,unknown,,914,1100645,urn:uuid:bdfdb912-5d57-4560-a992-20e2fca3580d
-20.815,63.92,DUKE,343013,unknown,,40,2933035,urn:uuid:d622cc11-e5bb-40c7-911e-cc85bdf0889a
-148.637563,63.926941,MICH,77113,WGS84,,,1049954,urn:uuid:be302ccb-e829-473e-864c-7819397ad38c
-135.2,63.933333,WIS,WIS-L-0044769,unknown,,1829,1100646,urn:uuid:8e6d2a61-690c-409b-8865-7cad3b92a8c9
-121.59,63.95,UBC,L1118,unknown,505,,3060705,urn:uuid:8d9fd769-da60-4c18-970c-0b0c1bbd7235
-17.608,63.95,DUKE,342986,unknown,,,2933214,urn:uuid:6ee355f5-2b17-477e-aca3-5137839e4c33
-150.1962307,63.95058507,ALA,UAMb:Herb:37403,NAD83,30,769,1836569,urn:uuid:1fefbe25-e9c9-44a5-a1b3-d9b9c5cf4679
-150.2057667,63.95526775,ALA,UAMb:Herb:37483,NAD83,30,642,1836620,urn:uuid:28e99f63-442d-4391-8684-fbd2f1e585c8
-111.2,63.98,UBC,L47593,unknown,5054,470,3104047,urn:uuid:c839853b-41b1-4907-84df-b8cd13cf5979
-128,64,WIS,WIS-L-0044720,WGS84,150991,,1100384,urn:uuid:16a43e40-7739-4da9-a738-2c0993da12d7
-150,64,UBC,L43417,unknown,488,256,3097308,urn:uuid:835711a1-b073-47f4-b6a8-44986b384826
-150,64,UBC,L1109,unknown,488,,3060721,urn:uuid:996f1904-9421-4be5-ba24-8d82e0556b7f
-121.5,64,MSC,MSC0112721,unknown,,,185228,urn:uuid:613028ec-5235-4923-889b-78bcab8ff07f
-148.5,64,WIS,WIS-L-0044799,unknown,,,1100676,urn:uuid:c2a451f7-b939-47b8-b625-241bc63eb58a
-148.5,64,COLO,COLO-L-0008163,unknown,,,1617532,urn:uuid:dd05ce6c-7c02-46ae-8371-634c9e746ac0
-51,64,C,11924,unknown,,,3878918,urn:uuid:12280d6d-1fbb-48cc-ac49-f460f8e2d87e
-51,64,C,11981,unknown,,,3878970,urn:uuid:1ef74e12-c97a-4a10-95ce-be43483d7553
-51,64,C,12043,unknown,,,3879027,urn:uuid:3ed850fb-f0e0-47a2-ad5b-6e1735c651f6
-51,64,C,12051,unknown,,,3879034,urn:uuid:692ba692-ee1b-4ce8-a971-0d15f23ffad4
-50,64,C,14398,unknown,,,3881275,urn:uuid:526a97e6-1fd8-4bff-a492-49001ff642eb
-50,64,C,14422,unknown,,,3881299,urn:uuid:55f1f698-3573-47e5-93ef-c7fe4a7f6e4e
-51,64,C,14480,unknown,,,3881353,urn:uuid:21161b33-c35d-44e9-b585-3df292c914ca
-51,64,C,14955,unknown,,,3881545,urn:uuid:24316b56-7049-4f99-898a-161b7613f8bd
-22,64,C,16184,unknown,,,3882379,urn:uuid:252826af-8aee-4fa2-b10a-57d3e60c9db5
-17,64,C,16212,unknown,,,3882407,urn:uuid:9dd9d7f8-bb8e-455e-a7e2-5aaa9cf4ab29
-22,64,C,16354,unknown,,,3882549,urn:uuid:98a192a0-4352-4367-8b69-341946fdbf9e
-15,64,C,16387,unknown,,,3882582,urn:uuid:0a4c9265-9895-4f0b-9a8a-8611469ad632
-15,64,C,16520,unknown,,,3882714,urn:uuid:fd7d42b1-b082-44bd-ac6d-9ba469b18be0
-15,64,C,16538,unknown,,,3882732,urn:uuid:7d9ba18b-a8cf-4629-be3f-1ca1561e6c60
-21,64,C,16612,unknown,,,3882805,urn:uuid:ea30dc31-82a5-462f-9182-26366f7ce9a2
20,64,S,F67052,unknown,,,4237561,urn:uuid:9fb049d7-0593-479d-8c21-90487a048049
20,64,S,F67545,unknown,,,4238041,urn:uuid:773366d2-0d6a-41c1-bcd0-ff9bd4b45ea8
20,64,S,F67551,unknown,,,4238047,urn:uuid:c7fbccf1-d52c-4968-9e36-7255780b5764
21,64,S,F67553,unknown,,,4238049,urn:uuid:b76366aa-7c97-4124-8aec-24e5cb4796b3
21,64,S,F67554,unknown,,,4238050,urn:uuid:2883f532-f21e-4f75-a4a7-c8c91d69c279
20,64,S,F67555,unknown,,,4238051,urn:uuid:2fdb41d2-9d19-44aa-b311-8f5a597cf276
16,64,S,F67559,unknown,,,4238055,urn:uuid:ce3e8b4e-3485-4d29-8150-7c1dbbc619c2
16,64,S,F67560,unknown,,,4238056,urn:uuid:20ee73f3-b25e-45cc-9b45-522fb890bb7e
16,64,S,F67562,unknown,,,4238058,urn:uuid:5f9ff8bb-d9e8-484d-981b-324a06c7c6c2
16,64,S,F67563,unknown,,,4238059,urn:uuid:0825ae89-30b1-4e2c-a50f-4c835fb02435
16,64,S,F67564,unknown,,,4238060,urn:uuid:9aee8ef7-3c26-465f-b0b6-1f11f7c401c8
16,64,S,F67565,unknown,,,4238061,urn:uuid:94f22f4a-e116-41fc-bc19-d8f983d783d5
16,64,S,F67566,unknown,,,4238062,urn:uuid:8ceaddf7-41ee-470b-a810-1fc843ad5e59
16,64,S,F67567,unknown,,,4238063,urn:uuid:10a93716-d3fc-40d1-a470-50562914064c
16,64,S,F67568,unknown,,,4238064,urn:uuid:846875f0-0dbc-44bf-855c-676f0d7cc44f
16,64,S,L63628,unknown,,,4223125,urn:uuid:7002939b-0846-42c7-b403-f75f5c1c1166
-19.047,64.008,WIS,WIS-L-0044570,unknown,,620,1100601,urn:uuid:2dee88a1-9655-4fd6-9b33-1ba0ab70023c
-19.047,64.008,DUKE,342981,unknown,,620,2933206,urn:uuid:81e52a98-0676-4a2b-8921-8105133d89ff
11.1589,64.0085,O,82436,WGS84,851,120,2082533,urn:uuid:fd6f7cef-7878-464b-93c9-1c50f4f05d9d
10.1558,64.0161,TRH,46591/1,ED50,707,300,3808001,urn:uuid:1a2ad78e-3333-4e2c-b126-1207a501e6ea
-111.2,64.03,UBC,L47581,unknown,4880,450,3104035,urn:uuid:984036b6-ecdf-47b9-92a9-4fbbcdb0ff7c
-139.217,64.0333,CMN,CANL 10003340,unknown,,,456196,urn:uuid:05629a60-59f3-47b9-a5e1-169bf2bb9687
11.9603,64.0393,TRH,7191/1,WGS84,71,560,3823736,urn:uuid:fef38797-5a22-4934-9bcd-12288b5a88b4
11.3981,64.0483,TRH,16034/1,WGS84,7,120,3832019,urn:uuid:c08cfe3a-8400-4c11-abef-4740f1c58868
11.3981,64.0483,TRH,16035/1,WGS84,7,120,3798222,urn:uuid:23d2acbb-26a6-4f39-b7ed-8e151507602d
-139.3947,64.068117,hb. Esslinger,0024726,unknown,,880,1798887,urn:uuid:793e75e9-11aa-4ccd-856a-7c4c4d680d9a
-140.9744667,64.07945,KANU,384954,unknown,,1307,1339831,urn:uuid:31dc7626-840b-46b7-8b37-1660ec68aa5c
-140.974467,64.07945,hb. Esslinger,0024727,unknown,,1307,1798888,urn:uuid:59a05d81-8c57-44cd-bb1d-de57d3313eb5
-138.083,64.0833,CMN,CANL 10003341,unknown,,1676,460911,urn:uuid:5561770b-4409-4afe-9e93-7f07879390cd
-19.661,64.089,DUKE,342755,unknown,,665,2932974,urn:uuid:167aa586-076e-4b5f-b487-690bd3c36411
10.5663,64.0933,TRH,6429/1,WGS84,71,360,3845108,urn:uuid:dd907095-b420-4a12-a967-cf4318228b6c
-111.4,64.1,UBC,L47629,unknown,4880,440,3104083,urn:uuid:32e9fede-7fb3-49bc-aed2-816fbf8fc336
-111.3,64.1,UBC,L47556,unknown,4880,425,3104010,urn:uuid:ff13fbed-45e5-42c5-9b2c-759b40c5a63f
-20.36,64.102,WIS,WIS-L-0044567,unknown,,280,1100598,urn:uuid:b789442d-45c7-4c5e-a6cd-28e03c4104dd
-20.36,64.102,DUKE,343007,unknown,,280,2933109,urn:uuid:17550e5a-ad78-42d5-bf8b-f18d7c8f2a7c
-16.079,64.116,DUKE,342989,unknown,,15,2932913,urn:uuid:8ec4b80a-1954-43af-a278-be3206dfd55a
-52.066667,64.116667,CANB,CANB 910966.1,WGS84,1000,,4016948,urn:uuid:2650a58e-74f5-4d00-b273-7d693fa64afe
-111.1,64.12,UBC,L47636,unknown,4880,430,3104090,urn:uuid:63d4d478-a161-488a-9aba-5746d7a094d8
-111.3,64.12,UBC,L47563,unknown,4880,420,3104017,urn:uuid:3277b4bb-f31e-4736-bdd8-447489f5ed17
-111.1,64.12,UBC,L47632,unknown,4880,430,3104086,urn:uuid:a5528506-568d-4dc5-a09f-dd6ac23e7615
-111.1,64.12,UBC,L47635,unknown,4880,430,3104089,urn:uuid:65564b7b-ac31-4c04-b8c5-f2de7ff2ab28
-111.1,64.12,UBC,L47634,unknown,4880,430,3104088,urn:uuid:188e53c1-68ce-4675-ab37-eb2e116bf85c
11.0866,64.1242,TRH,11509/1,WGS84,7,420,3821378,urn:uuid:43c6882a-a4c9-422d-8913-b6abfdf59e8a
-83.157706,64.137161,WIS,WIS-L-0044621,unknown,,,1100285,urn:uuid:fe30bb36-22e3-45c6-ba58-624fd276462c
-83.157706,64.137161,WIS,WIS-L-0044622,unknown,,,1100286,urn:uuid:35289b89-91fd-494a-9159-87540937584d
-83.157706,64.137161,WIS,WIS-L-0044636,unknown,,,1100300,urn:uuid:7b0f13db-3a51-4afe-a04d-1f2a20a1aee5
-83.157706,64.137161,WIS,WIS-L-0044637,unknown,,,1100301,urn:uuid:3aa7e660-3573-431e-befa-bc115747496b
-83.17,64.14,COLO,COLO-L-0008189,unknown,,0,1617599,urn:uuid:ac723b06-a7a3-4a29-8940-8df492054f57
12.551,64.1401,TRH,12590/1,WGS84,7,580,3831281,urn:uuid:05f3b899-24bc-4f9c-8cda-c9716e80cbb6
-83.3,64.15,MICH,77158,unknown,,,1048695,urn:uuid:84f5ec8e-a822-4c4c-b441-77b26d91fd7d
-83.3,64.15,COLO,COLO-L-0008141,unknown,,,1617573,urn:uuid:e445c23c-1ae5-4740-bf1b-1d0b35145d15
-76.66666667,64.16666667,MIN,494290,unknown,,,302908,urn:uuid:5cff0baa-4a39-44cb-9b2a-3fe270077a19
-76.666667,64.166667,WIS,WIS-L-0044740,unknown,,,1100617,urn:uuid:c25f81d1-5048-4436-a564-488f2ff098f4
-83.25,64.1667,CMN,CANL 10002825,unknown,,,465921,urn:uuid:b9e47f8d-a2ce-446b-a9ce-5d929c746582
11.2292,64.1989,TRH,8016/1,ED50,71,130,3803744,urn:uuid:7ee5aecd-d500-4f3a-a150-cd984e32860f
-127.42,64.2,WIS,WIS-L-0044717,unknown,,,1100381,urn:uuid:98203140-914b-463e-8e6e-10cfdfc76bae
11.2346,64.2011,TRH,8015/1,ED50,707,120,3823997,urn:uuid:deea458b-ab37-4115-910c-ac3e95d38774
11.0854,64.2027,TRH,19461/1,WGS84,10,400,3842732,urn:uuid:d04b4edd-b33e-4a55-b967-2b03b3ab3fd3
11.0854,64.2027,TRH,19528/1,WGS84,10,400,4618961,urn:uuid:0a9e78be-4071-4231-9b28-bb61f2875e25
-102.117,64.2167,CMN,CANL 10003385,unknown,,,459410,urn:uuid:9a4a170d-4fd1-42ef-8dc6-e60ab10721c7
27.72861111,64.22694444,LD,1078833,unknown,,,3938478,urn:uuid:43ee926f-9b5d-4263-a799-7c6ae0b176ca
-84.9167,64.25,CMN,CANL 10002878,unknown,,122,459777,urn:uuid:aa628adc-9470-47dc-a97a-2ad1bbd90b42
-84.9167,64.25,CMN,CANL 10003280,unknown,,122,459767,urn:uuid:2f9cd4e2-c588-4689-bccc-01724deb8fd4
-84.9167,64.25,CMN,CANL 10003286,unknown,,122,459762,urn:uuid:13da1c69-77a6-4d36-b052-52109f355ec3
-84.9167,64.25,CMN,CANL 10002880,unknown,,,459757,urn:uuid:b94d14bb-e473-49a8-9875-dbd1a942f60e
-84.9167,64.25,CMN,CANL 10003281,unknown,,,459753,urn:uuid:82ed29c4-3975-4702-b7e2-95b1eb9692a5
-84.9167,64.25,CMN,CANL 10003445,unknown,,122,459764,urn:uuid:69c8beaa-6c1c-48d5-8cd4-c4cfbc33be13
-84.9167,64.25,CMN,CANL 10002879,unknown,,,459752,urn:uuid:9734c33f-a5df-4c33-955c-875e4b3dbaee
12.4923,64.2595,TRH,25740/1,ED50,707,,3824790,urn:uuid:572ab492-019c-4a9c-b256-c1105de63d2e
